ID,y
3069,94.3294717278
3072,116.218508142
3073,112.320670871
3074,95.5227643409
3077,94.5569326551
3082,94.5746234387
3084,100.194249641
3085,112.365629148
3088,103.727423065
3091,94.4194093416
3092,112.320687573
3093,95.538580951
3094,103.703967536
3096,111.907492159
3097,94.5471480467
3098,79.365848805
3102,116.228183752
3106,94.5696585965
3109,93.9459704986
3111,94.415161201
3112,116.238160591
3113,94.3294717278
3115,94.6147721333
3116,112.357770829
3117,94.5699497313
3121,112.320354369
3122,94.1519933155
3123,95.5440289022
3124,104.491062848
3125,95.1679604331
3126,103.690633212
3127,116.238160591
3129,94.5699497313
3130,112.320670871
3132,105.116023451
3134,104.011463275
3135,95.5493388351
3137,78.0024784469
3138,96.128713948
3140,92.460138832
3144,112.320670871
3145,95.5563686177
3146,112.357770829
3147,94.3294717278
3148,104.081560783
3149,104.308035538
3150,112.313573118
3151,93.9459704986
3152,95.1638027113
3155,94.4292835038
3156,112.306903859
3159,94.5673219854
3161,95.5414011563
3162,104.075583352
3163,95.5377581983
3165,103.673881559
3172,93.3978477814
3173,112.372315064
3176,94.7638651556
3177,103.731293688
3179,112.306903859
3183,94.1475698629
3186,95.5440289022
3187,103.690366996
3189,111.917495264
3190,94.1394453667
3192,116.238160591
3193,93.3978477814
3194,112.321431437
3197,95.1679604331
3198,94.3294717278
3200,94.5746234387
3201,116.245607074
3202,94.3294717278
3204,95.1700719277
3205,94.5673219854
3206,112.320670871
3208,104.075250497
3210,103.685763288
3211,95.1638027113
3212,116.238160591
3213,94.320083433
3214,112.309738567
3216,103.753368987
3219,94.5699497313
3220,112.551718521
3221,94.3294717278
3226,107.796460596
3227,95.5595467891
3228,112.302208736
3229,94.1545996455
3232,79.3315456868
3233,95.5440289022
3234,94.3271132157
3236,95.1724304399
3238,112.321431437
3239,112.306903859
3240,93.7894411007
3247,112.357770829
3249,103.734024337
3252,116.75760437
3253,95.1726996736
3254,102.913028147
3255,94.4915950493
3256,112.380728339
3257,94.132415584
3262,95.1583059609
3263,103.723775829
3264,95.5510611217
3266,112.306404722
3267,92.4490254186
3269,94.4950299155
3272,116.238160591
3274,95.1679604331
3275,103.757989855
3277,94.3320994737
3279,95.5435514351
3280,104.084066902
3283,95.1664304572
3285,95.1700719277
3287,94.3250672542
3288,103.727423065
3290,104.749966439
3291,94.3320994737
3298,112.313573118
3299,94.3320994737
3302,115.130689521
3303,95.5778978701
3304,104.0250238
3307,94.3224395083
3309,94.6144988297
3314,79.343488014
3316,112.320670871
3317,95.5421236006
3319,94.5746234387
3320,112.357770829
3321,95.5414011563
3322,105.135537298
3324,94.5673219854
3326,93.9372458579
3329,111.902797036
3330,94.5170220455
3331,112.357770829
3335,116.238160591
3337,95.1656233368
3338,104.471659942
3339,94.8899181792
3340,111.662459379
3341,93.683677828
3343,94.1713269241
3346,94.1642947045
3348,95.2935281956
3351,103.482390285
3352,115.993127811
3355,94.3110067618
3356,112.075638091
3358,104.324446421
3359,99.6364400986
3360,110.53010048
3371,112.119835801
3372,94.0729553192
3374,95.2985144537
3377,112.067561766
3378,94.1642947045
3380,103.840527137
3382,95.2888544883
3386,94.0729553192
3389,112.075638091
3391,103.835710894
3393,95.7935504749
3394,103.90334969
3395,95.2914822341
3397,112.076398657
3398,95.2985144537
3399,79.1727955847
3400,95.2935496115
3404,103.827720835
3407,112.068540338
3409,104.907687436
3419,94.0755830651
3421,93.683677828
3425,94.8899181792
3427,79.2586350168
3428,115.993127811
3429,112.068540338
3431,93.5359158608
3435,94.2377063865
3436,112.061871079
3439,94.3411682456
3441,94.1696046374
3442,115.993127811
3443,94.8724053882
3444,103.459182149
3445,94.2484832302
3446,117.487857181
3449,93.6725686833
3453,94.0659230997
3457,94.0690406906
3460,103.482390285
3461,94.9622013772
3462,93.9036509235
3464,103.50298602
3465,79.0635735775
3466,95.2935496115
3467,103.535938899
3468,94.8797227641
3469,103.735903693
3470,103.471198563
3472,112.076398657
3473,93.1379901861
3475,94.1713269241
3476,112.068540338
3478,103.832684856
3479,95.7994696208
3483,94.0706182229
3484,103.818831341
3485,95.3002395722
3487,94.1713269241
3488,112.068540338
3496,112.057175956
3497,94.2374157369
3499,95.2891261589
3500,79.0628130113
3501,95.2888544883
3504,95.2935281956
3508,104.52195784
3511,93.892395449
3512,111.668741493
3515,93.9036509235
3517,94.2484832302
3518,103.470810132
3526,112.061871079
3528,116.393205721
3529,93.5508191127
3530,111.65202509
3531,93.9036509235
3532,117.510223075
3533,93.9020529775
3534,94.0729553192
3535,79.0658160483
3536,94.3283327354
3537,112.068540338
3538,94.0706182229
3539,112.057175956
3540,105.122132896
3545,112.068540338
3546,94.3110067618
3550,105.128808973
3551,94.0755830651
3553,94.8872904334
3554,103.482390285
3557,94.0755830651
3558,112.112738049
3559,93.6725686833
3561,94.0755830651
3562,112.076398657
3563,95.2796059676
3564,103.482390285
3565,94.2484832302
3567,93.8942160745
3571,103.482390285
3572,94.8891576131
3574,95.2914822341
3576,94.0755830651
3577,112.068540338
3578,95.2914822341
3579,94.0755830651
3583,94.0695865572
3585,95.2911915845
3586,103.834631528
3587,112.075638091
3593,94.1650537833
3594,112.318196965
3595,95.3138973782
3599,94.8891576131
3600,103.538454937
3601,112.076398657
3602,93.6725686833
3604,94.0729553192
3609,116.022567315
3610,112.119835801
3612,112.068540338
3614,112.149275305
3615,94.0729553192
3617,95.2933632792
3618,112.112738049
3619,112.068540338
3620,112.068540338
3621,94.0729553192
3625,94.1489222072
3626,103.445694529
3630,103.435821104
3631,94.2365175082
3632,104.510044965
3633,95.2958867078
3634,112.112738049
3637,94.0661947703
3639,94.3245729368
3640,112.112738049
3641,94.1713269241
3644,112.075638091
3645,94.0755830651
3646,93.9012924113
3647,94.1689898278
3648,112.076398657
3653,112.075638091
3654,94.3291523947
3655,112.112738049
3659,103.458597121
3660,94.8797227641
3662,112.057175956
3666,94.1739546699
3668,92.2158698219
3671,94.3136345077
3673,93.9010231776
3674,112.061871079
3675,93.8892572108
3681,93.67162909
3682,112.075638091
3686,112.064705787
3687,93.5368944327
3692,79.3692446117
3695,112.112738049
3696,95.7994696208
3699,112.067561766
3705,110.661037258
3707,79.0865129068
3708,95.2888544883
3709,112.075638091
3710,94.0729553192
3712,94.8779021386
3715,112.075638091
3716,94.0729553192
3720,112.065661253
3722,79.0865129068
3726,95.2985144537
3728,94.3110067618
3729,112.050947153
3731,103.433144351
3735,112.0989967
3736,94.3385404997
3739,103.428848779
3741,111.214716821
3743,102.940520229
3744,94.2595705471
3745,111.221814574
3746,93.1720527493
3751,92.9904006024
3753,92.3014592039
3760,111.203352439
3761,92.9927591145
3762,110.840398535
3763,93.0071528272
3765,93.0029271354
3768,111.221814574
3769,93.1790849688
3770,103.914273035
3773,111.213738249
3774,94.2692305125
3776,93.888764384
3778,92.9977179782
3779,110.845093658
3780,93.1694250034
3781,111.207420861
3782,93.4336494
3783,111.22257514
3784,93.172701693
3786,94.2692305125
3789,111.204292032
3790,93.3364699199
3793,111.258914532
3795,111.221814574
3797,93.8737260922
3798,115.008774124
3800,111.208047562
3804,94.2692305125
3810,94.2640793381
3815,111.221814574
3816,94.2692305125
3818,102.597429389
3824,111.22257514
3828,102.01283257
3830,111.214716821
3831,94.2593995037
3832,78.2862777439
3834,111.221814574
3835,93.4152340483
3836,111.208047562
3838,93.884271578
3839,115.008774124
3840,111.258914532
3845,93.0182580557
3846,111.203352439
3847,93.3480153934
3849,78.2857908739
3853,111.252341579
3855,103.658776539
3856,93.8958621367
3864,78.4723118494
3865,94.2605058718
3866,111.258914532
3867,92.7769227639
3868,111.208047562
3869,93.8766532519
3871,93.2748288278
3875,101.786055112
3876,93.410538925
3878,93.176457223
3879,111.221814574
3881,111.208047562
3883,111.203352439
3884,93.4521932616
3886,111.22257514
3890,94.2653158839
3893,109.719710471
3897,103.615279084
3901,93.0018379145
3902,111.21088227
3913,110.901375972
3914,93.4152340483
3916,93.410538925
3917,111.542201845
3924,103.253972757
3925,94.2364240632
3928,94.6975035086
3929,111.535104092
3932,91.3686751496
3933,102.965621262
3934,78.6566492534
3935,93.130013934
3936,94.2364240632
3937,111.52373971
3938,93.0026638956
3939,111.528434833
3943,93.6254137167
3944,111.542962411
3945,111.542201845
3946,95.2545777752
3947,111.579301802
3948,93.7592450604
3949,111.542962411
3950,93.5167399388
3951,111.52373971
3952,93.3574470665
3953,111.165480929
3961,114.501665549
3962,93.3574470665
3966,93.5267514622
3967,103.273148094
3968,94.7028199087
3969,111.586416257
3970,94.6981267372
3971,103.708135514
3973,93.5472529806
3974,111.542962411
3975,111.579301802
3977,93.781606543
3979,111.571699708
3985,93.5246840848
3986,103.288882823
3988,111.528434833
3991,94.2435218159
3992,103.107708518
3993,93.7949132352
3994,93.7617727576
3995,111.535104092
4005,111.576422717
4007,93.5293792081
4008,103.28230716
4009,94.7011317561
4010,111.542201845
4011,78.652031584
4012,93.5267514622
4013,103.253972757
4015,111.52373971
4016,111.165480929
4018,111.528434833
4025,94.2364240632
4026,111.528434833
4028,111.532225006
4029,94.7155927836
4031,93.763968316
4032,111.542201845
4033,93.5010824273
4034,103.306612673
4037,91.6575060509
4038,102.920048923
4039,93.6888747837
4041,94.2335449776
4042,111.52373971
4043,94.2340869669
4044,102.965621262
4045,93.8774698086
4046,111.542962411
4047,94.7298471503
4048,103.22595281
4049,95.2569148715
4051,93.7745740018
4052,111.542962411
4058,102.953171316
4062,111.535104092
4064,111.535794015
4067,93.5293792081
4068,78.5770110151
4070,93.3480587717
4072,115.480462632
4074,111.571641348
4075,92.6311011326
4076,111.542201845
4077,93.7634609101
4078,111.528434833
4080,102.965621262
4082,110.03964169
4085,93.6983096326
4086,111.541885342
4088,111.528434833
4089,93.5230130796
4092,78.5770110151
4094,93.1272170032
4095,111.579301802
4096,91.6572154013
4097,103.275927634
4102,93.1334788144
4105,111.808079083
4107,111.16790026
4111,93.5308323344
4112,104.277308872
4113,94.7025501898
4114,112.93590164
4115,93.7617727576
4116,111.579301802
4117,93.6915025295
4118,94.2309172317
4119,111.52373971
4120,93.3513501717
4122,78.8031132416
4125,93.7655282875
4126,111.579301802
4129,111.542201845
4134,111.192079342
4137,93.6131953972
4141,103.302635812
4142,94.7004828124
4144,94.24089407
4145,103.253972757
4146,94.3074500408
4150,93.5267514622
4151,77.2790634317
4154,93.5293792081
4156,93.3574470665
4157,111.528434833
4159,111.165480929
4160,93.3430533538
4161,111.165480929
4168,94.7004828124
4171,103.294790302
4172,103.280239956
4173,94.7155927836
4175,93.5197192427
4176,102.965621262
4177,94.24089407
4178,102.920319357
4179,93.5359835088
4181,111.52505661
4183,94.7155927836
4184,111.542201845
4185,93.7608331643
4186,111.535104092
4188,116.425940134
4190,111.22257514
4192,93.3548193206
4193,110.040097742
4194,111.542962411
4195,95.2509278482
4196,78.6000183395
4202,94.707515032
4203,104.245548177
4208,94.707515032
4209,111.571641348
4210,93.1309553858
4211,111.160785806
4212,115.473016149
4214,103.294790302
4215,93.5267514622
4216,111.52373971
4217,93.366679113
4219,94.7051565198
4222,111.52373971
4224,78.7205162588
4231,103.307929459
4232,94.7155927836
4234,93.1286182896
4236,94.24089407
4237,102.939675339
4240,93.5267514622
4242,103.916261494
4243,94.7051779357
4247,93.7655282875
4248,111.572133406
4249,93.1273861882
4254,102.900585027
4263,93.5267514622
4265,111.579301802
4267,112.931120153
4268,111.535104092
4271,111.528434833
4272,93.5267514622
4273,111.542201845
4274,93.7634609101
4276,93.6915025295
4278,94.2364240632
4280,94.7048872861
4281,111.542201845
4283,93.6083812071
4284,111.579301802
4285,94.7387885472
4286,111.535104092
4287,93.6273228941
4288,111.556762782
4289,93.124858491
4290,78.7087121459
4293,93.3574470665
4296,111.775864077
4297,93.7655282875
4299,93.130013934
4303,111.158312533
4310,94.7028199087
4312,103.308272308
4318,103.108944674
4320,111.395007889
4322,93.3622735445
4323,116.557866156
4325,103.461059529
4326,111.721966152
4328,103.705807163
4330,103.459239245
4332,111.714868399
4333,93.7314599978
4335,91.8750720302
4336,113.111533195
4338,103.193325522
4341,94.4596860237
4342,103.100368836
4344,103.122440651
4347,94.0131631995
4348,103.119169341
4351,108.746850137
4352,93.7481711618
4353,111.70819914
4355,103.060695296
4356,93.920750694
4359,103.068592193
4360,94.4528789206
4361,93.920750694
4364,94.528327751
4365,103.168352313
4368,94.942012563
4372,94.9343655338
4374,93.8405319089
4376,94.9387700075
4377,103.474456095
4380,94.9317377879
4383,103.850119049
4384,94.4552160168
4385,103.07249213
4389,93.3660119272
4391,93.7455434159
4392,111.722726718
4393,93.9832742256
4395,93.8414672336
4396,111.722726718
4398,111.707266305
4399,99.437865966
4401,93.9832742256
4406,95.4685007966
4408,103.459239245
4412,103.119169341
4415,94.4510582951
4418,111.714868399
4419,93.8405319089
4420,78.7375225437
4422,111.722726718
4423,93.8405319089
4425,94.4460153183
4428,111.70819914
4431,111.341144907
4434,93.345067505
4436,93.7481711618
4437,111.714868399
4439,115.675913668
4440,93.9903064451
4441,111.75906611
4444,94.9367026301
4445,103.459239245
4446,93.7455434159
4447,111.703504017
4452,103.446756103
4456,111.70819914
4457,93.920750694
4458,111.703504017
4460,93.920750694
4461,115.675913668
4462,93.5618453075
4465,103.043481952
4466,103.09503254
4468,94.9413977533
4469,103.446998073
4472,111.711989314
4475,94.5415959893
4478,93.9859019715
4479,111.75906611
4480,93.7416287873
4483,78.7558956434
4484,93.7385111963
4485,103.47405708
4486,94.9320094586
4488,93.7455434159
4489,103.457104962
4490,94.9317377879
4491,105.341567919
4492,94.4623137695
4493,107.405309371
4494,93.9139435909
4495,103.137826607
4498,77.4402315238
4499,94.9293792758
4500,103.061619868
4503,111.721966152
4505,103.043481952
4506,94.4567989505
4507,94.4604465898
4508,103.108944674
4510,111.721966152
4511,93.9832742256
4513,94.9320094586
4516,78.7794344685
4519,93.9856108367
4521,93.7618485353
4531,93.9983841968
4532,78.7897538879
4533,96.890709131
4534,111.773610345
4536,103.108944674
4537,93.920750694
4539,94.4609566722
4542,103.056715205
4545,93.5736112742
4549,93.9832742256
4551,93.7455434159
4554,103.455259155
4556,111.386931565
4559,111.75906611
4561,111.714868399
4562,111.334030452
4566,111.334030452
4569,93.7481711618
4570,111.722726718
4573,93.7455434159
4574,103.05644899
4575,94.4510582951
4577,93.9107738557
4578,111.703504017
4580,111.703504017
4582,93.3488058877
4583,111.722726718
4585,94.9224892673
4587,103.108944674
4595,93.5762390201
4596,111.70819914
4601,93.9890195624
4602,111.727766526
4603,94.9343655338
4605,111.771964237
4606,93.9859019715
4607,111.75852011
4608,93.7411389422
4610,94.9313862299
4613,103.458559431
4617,93.2246284776
4618,111.703504017
4619,93.5736112742
4620,94.9338880668
4622,98.787602077
4625,93.920750694
4626,103.108944674
4627,94.9317377879
4629,92.2459727557
4631,93.9832742256
4633,103.108944674
4634,116.546501773
4635,93.9096632189
4639,93.7455434159
4640,103.62651393
4642,103.454275225
4644,111.338725576
4646,103.108944674
4647,94.9525111667
4648,78.786208633
4649,93.7481711618
4650,111.751464016
4655,93.9832742256
4660,93.7408482926
4661,111.711989314
4662,93.3452385485
4663,111.714868399
4665,93.9859019715
4666,111.714868399
4667,103.454275225
4668,94.9390606571
4670,93.5762390201
4671,112.46704653
4672,95.48180372
4673,103.467414381
4675,103.454275225
4676,94.9282108301
4677,112.009518006
4680,94.9387700075
4682,93.7455434159
4683,111.722726718
4685,103.119169341
4686,94.0166323484
4688,112.760174478
4690,112.759413912
4692,112.382692997
4693,94.6293556981
4697,95.1235117146
4700,112.377997873
4702,112.377997873
4707,116.676903632
4708,95.0609881829
4710,80.0513567477
4716,97.2664093051
4717,96.0627634396
4718,95.0541810798
4720,96.0627634396
4721,80.018967596
4723,95.1483913892
4726,112.759413912
4727,95.1235117146
4729,95.0454467545
4731,95.1483913892
4732,112.760174478
4735,96.5560227331
4736,104.533763102
4737,95.9944952558
4738,112.75231616
4739,112.740951777
4744,104.516460677
4747,95.0431541738
4749,112.745646901
4750,95.0609881829
4752,112.760174478
4755,95.9968323521
4756,104.485928975
4757,112.759413912
4758,95.9918675099
4759,103.334133278
4763,96.0627634396
4764,103.425430568
4765,95.051553334
4766,95.1235117146
4767,112.804372189
4769,112.79651387
4770,95.1186162642
4771,78.4562487345
4772,104.166166106
4774,112.760174478
4776,112.759413912
4777,112.79651387
4778,94.8674237543
4780,94.5986122288
4784,94.589223934
4786,96.0636688988
4787,79.8351263862
4788,94.8850369762
4789,112.760174478
4791,104.227744346
4792,95.064376495
4795,112.378778368
4796,94.2438958446
4803,94.9626352024
4805,96.0627634396
4807,94.8674237543
4809,94.631983444
4816,94.8700515002
4817,79.9343032459
4818,95.1235117146
4820,95.0565181761
4821,104.113936637
4823,112.759413912
4824,95.1557450039
4825,112.79651387
4829,104.117587102
4830,96.0653911855
4831,112.766528367
4833,104.174088172
4836,95.143426547
4837,112.760174478
4838,94.9626352024
4840,95.152453604
4841,79.8770383109
4842,94.9626352024
4843,112.740951777
4844,94.6199208492
4849,109.804864948
4851,104.966167518
4852,95.0617487491
4858,94.9652629482
4860,96.0653911855
4863,112.75231616
4864,95.1457636433
4865,112.75231616
4867,112.793634784
4868,95.1568770566
4869,112.75231616
4873,94.9626352024
4875,96.0762139492
4876,112.382692997
4877,94.2318332497
4878,112.740951777
4880,79.8493859943
4886,112.79651387
4888,104.572937495
4889,96.0653911855
4890,112.79651387
4893,95.6043663781
4895,95.1820663849
4896,104.162186016
4899,94.3700815965
4901,96.5654110279
4902,112.75231616
4903,95.1261394604
4904,112.760174478
4910,94.2438958446
4912,94.6293556981
4915,95.9968323521
4916,105.62068654
4917,94.8636682244
4920,104.166166106
4927,104.511496657
4928,94.8603915348
4931,104.511496657
4934,94.6248856913
4936,95.0617487491
4939,112.375524601
4942,112.75231616
4943,96.0653911855
4944,103.399317334
4945,95.6897920469
4947,112.740951777
4948,94.2420286649
4951,94.8674237543
4952,112.760174478
4953,94.3663217979
4956,95.1261394604
4957,112.803628324
4958,94.3655538265
4960,93.8866192636
4968,95.2507622198
4969,104.534676827
4971,104.515501891
4973,112.760174478
4975,112.759413912
4976,94.8613268595
4978,94.6293556981
4979,112.382692997
4982,94.5986122288
4983,112.377997873
4984,94.2429333863
4985,116.676903632
4986,93.8994586274
4987,115.901176514
4988,95.9968323521
4994,94.8847463266
4995,96.0653911855
5002,79.9462175658
5004,95.0538904302
5005,104.131014843
5006,95.6088149691
5007,104.120906795
5009,112.75909741
5011,112.760174478
5014,94.8700515002
5015,105.559572984
5018,94.2412680987
5019,112.378778368
5020,94.6248856913
5021,112.377997873
5022,95.0636159288
5023,95.1358739098
5025,96.0653911855
5032,95.1568770566
5034,94.2519735962
5036,94.6222579454
5038,94.589223934
5039,112.38897511
5046,96.0653911855
5049,112.378778368
5051,95.9918675099
5052,94.9626352024
5053,112.760174478
5054,96.0653911855
5055,95.9944952558
5057,95.0609881829
5059,94.6222579454
5062,95.9835029106
5063,112.79651387
5065,112.755650005
5069,95.0609881829
5071,96.0640806423
5074,112.803611623
5075,94.9626352024
5076,112.378957662
5077,79.8351263862
5079,105.56720031
5080,95.9968323521
5081,112.760174478
5083,104.504398904
5088,104.158880821
5089,95.6086843312
5093,112.377997873
5094,104.168502125
5095,95.6124227139
5099,113.023236799
5101,112.759413912
5103,104.109027233
5104,95.0565181761
5105,112.377997873
5107,95.1234902987
5108,112.745646901
5109,94.6335667112
5111,94.2682364995
5112,112.411854433
5113,94.6420886842
5114,110.885235009
5115,94.2554193169
5118,95.3039141566
5122,95.6607068192
5123,79.4338353834
5125,94.633771828
5127,103.800540222
5128,94.6326611912
5129,116.325370732
5132,95.2797176252
5134,112.109877966
5135,94.4391174253
5137,112.467416526
5142,94.4427907033
5143,104.173988004
5144,94.7928908416
5148,94.2671852837
5149,94.648185579
5150,104.15136618
5154,79.4385365843
5155,94.7820680779
5159,94.2682150836
5164,95.3629852451
5165,112.412634928
5166,94.2698130295
5167,112.430000066
5169,94.5340241498
5171,94.7724081125
5172,112.430316568
5176,94.7820680779
5184,116.234801417
5185,94.0418750368
5186,112.053595653
5188,103.915080842
5189,112.053595653
5190,94.8148230153
5191,112.412634928
5193,112.430316568
5196,95.6536745996
5199,79.502700328
5200,104.193163708
5203,94.5290555242
5204,112.419384265
5205,94.8069646964
5207,94.6474250128
5208,106.000284076
5212,95.2855922806
5214,94.6414250301
5218,94.5313964039
5220,94.0495193012
5222,94.7750358584
5224,95.6741573288
5225,103.837068762
5227,112.062075457
5229,103.038313171
5232,94.7724081125
5233,116.355252771
5234,103.838644348
5237,112.431077135
5239,112.67421152
5240,94.7871063402
5241,112.049681024
5244,94.2627152768
5248,112.423218816
5251,94.7724081125
5253,94.6474250128
5255,95.2760761546
5256,103.035931306
5257,95.367455252
5259,95.6741573288
5260,112.416645863
5266,94.4391174253
5268,94.7750358584
5275,112.431077135
5276,112.467416526
5277,96.2170650967
5279,95.2760761546
5280,103.030685845
5281,95.6536745996
5283,96.2339576088
5284,79.4478088239
5285,95.6607068192
5286,104.210512791
5287,94.4347129516
5289,94.7771032358
5290,112.430316568
5292,104.211289516
5293,95.6560116959
5294,104.16147482
5297,94.2698130295
5299,103.795205161
5302,94.5374890302
5305,79.4824177755
5306,95.2734484088
5308,94.8906689982
5309,94.7955185875
5310,112.43033327
5312,112.430316568
5316,112.467416526
5317,95.6499148011
5319,79.4338353834
5320,95.6607068192
5323,94.6390879339
5329,112.416549557
5331,112.411854433
5334,112.460843574
5336,112.430316568
5338,103.805780371
5341,94.5085365375
5345,95.2828367036
5348,94.7750358584
5349,112.430316568
5355,104.172242207
5356,94.4417451712
5360,104.424118768
5362,112.04890053
5364,112.053595653
5366,104.34169345
5367,92.5546984371
5368,94.642955006
5370,92.5573842334
5371,79.4258745961
5373,104.188440716
5375,112.431077135
5376,94.5304568106
5378,112.053595653
5379,94.7992570261
5383,94.6406179098
5384,103.784839294
5389,112.467416526
5391,79.4915754604
5393,112.423218816
5395,112.467416526
5397,112.423218816
5398,94.4394080749
5399,112.467416526
5401,116.347806288
5402,94.5341202682
5403,112.467416526
5404,94.7656981985
5407,79.4615439087
5408,95.6458895522
5413,112.075395225
5414,94.642955006
5417,95.6536745996
5418,104.211289516
5420,112.42033973
5421,94.0348428173
5424,94.6486956614
5425,112.419384265
5426,94.7920695702
5429,112.412794027
5431,95.2710331779
5437,103.068483095
5440,94.7630198177
5444,104.19791259
5446,105.234455731
5447,94.4417451712
5451,94.4347129516
5452,104.305191972
5455,103.838644348
5456,95.2820761374
5458,93.9155590669
5459,112.411854433
5460,95.2749783847
5462,95.6510468538
5463,112.04890053
5464,93.9121707548
5465,112.411854433
5466,95.659396276
5467,104.182399313
5468,94.4297291305
5469,112.423218816
5472,94.6403272601
5474,94.2656087536
5475,112.049860318
5476,95.6687845708
5479,103.038313171
5480,112.431077135
5482,112.413171334
5485,94.779440332
5486,116.347806288
5488,79.6661902589
5495,103.038313171
5496,94.7992570261
5497,112.411854433
5499,112.411854433
5503,94.2656087536
5504,94.6474250128
5507,95.6687845708
5509,94.5390581435
5511,94.7724081125
5512,112.423218816
5516,112.068878349
5517,95.2907262286
5518,103.462910504
5521,94.8839971339
5522,103.425838688
5527,95.2920434314
5528,94.0812453496
5529,111.648419411
5532,94.1685525465
5533,112.068117783
5535,103.623006181
5536,100.187109291
5540,94.06062306
5547,94.2232792773
5548,111.644504782
5550,79.0841285871
5551,94.0607626205
5554,112.10521774
5555,94.0610342911
5559,112.049655648
5560,94.3239919155
5561,112.06102003
5562,94.1530373305
5563,112.058140944
5565,79.111660012
5566,94.0704225859
5567,103.79847754
5568,95.286321755
5572,95.2836940091
5574,94.8745622849
5576,94.0633903664
5579,112.10521774
5580,79.280094983
5581,95.2836940091
5583,94.3103550737
5584,112.10521774
5586,112.06102003
5587,93.6846142437
5589,103.393015882
5591,102.606879516
5592,94.0607626205
5593,112.060041458
5594,95.2836940091
5595,79.1285553784
5596,112.068878349
5597,112.058140944
5598,115.991407877
5599,94.9599879537
5602,112.06102003
5603,95.2836940091
5605,94.0607626205
5607,93.6659911438
5608,112.10521774
5609,94.1614708365
5610,94.306785876
5612,94.0688403722
5613,111.648419411
5614,93.8840967316
5616,94.2369944983
5621,95.2883891324
5623,94.2296454059
5628,115.152889234
5629,91.9197401251
5631,94.3471084453
5633,98.6276754122
5638,103.462631738
5639,94.871934539
5640,104.45455974
5645,94.0633903664
5646,79.0861775274
5649,94.1600695501
5653,112.042487252
5655,112.050436142
5656,94.9567716643
5658,94.8839971339
5662,115.985607503
5663,94.3084740285
5667,95.2813354969
5670,94.9599879537
5671,103.393015882
5672,94.871934539
5673,102.60425738
5674,94.2325459074
5675,103.399988207
5676,94.8790108758
5679,112.068878349
5683,112.049655648
5687,95.2836940091
5688,79.0560532693
5690,95.7741252296
5691,112.06102003
5692,94.3058462827
5693,113.525041499
5694,95.2836940091
5697,112.10521774
5698,94.3005600949
5699,112.068878349
5704,94.2293761722
5707,112.068878349
5709,103.446774071
5710,94.2276343006
5714,94.0607626205
5718,94.9573136536
5721,94.2440833172
5723,93.8747084368
5724,112.064353875
5725,94.2393530105
5726,110.523036223
5729,95.3014317262
5730,103.451651834
5731,94.2293761722
5733,79.1255117139
5736,94.0654577438
5741,103.445589959
5745,111.644504782
5747,94.8745622849
5748,102.714869389
5750,112.10521774
5751,94.0610318542
5752,94.881369388
5754,94.0607626205
5755,94.3155062481
5757,94.3068960111
5758,115.985607503
5760,102.630646522
5762,102.611843537
5766,111.643724287
5768,95.2933539745
5769,116.015047006
5770,94.06779484
5771,112.068117783
5772,94.3058462827
5773,113.542224058
5774,93.1868106171
5776,94.3084740285
5777,112.068878349
5778,94.1661664449
5780,111.661221185
5782,94.0633903664
5783,79.1147028163
5784,95.2933539745
5786,94.0815359993
5788,95.2886588512
5789,112.054350771
5790,94.9632793536
5791,102.653551097
5793,104.251186158
5794,94.2322552577
5796,115.985607503
5797,94.2325459074
5801,94.416496723
5803,95.2836940091
5804,112.05372407
5805,94.0688403722
5806,79.0560532693
5808,111.644504782
5813,94.232003918
5815,95.301839642
5816,102.653867833
5822,94.3159260776
5823,112.068878349
5825,103.80245763
5827,112.10521774
5829,103.393015882
5830,94.9596507499
5831,112.049655648
5832,93.8817382195
5833,111.644504782
5837,115.152889234
5838,94.0680640738
5839,95.2451565298
5842,104.45455974
5844,112.06102003
5845,103.505556859
5846,112.064353875
5848,79.0521126346
5850,112.05372407
5851,94.3084740285
5853,95.2933539745
5854,103.795855403
5858,104.45455974
5860,112.10521774
5864,103.529150205
5866,95.2860311054
5867,112.068878349
5868,94.1638293486
5869,112.06102003
5870,94.3079965615
5871,112.054350771
5874,112.050436142
5876,112.10521774
5877,94.3058462827
5878,93.8747084368
5879,111.644504782
5880,93.5223456587
5884,94.0607626205
5886,112.064353875
5890,101.508900556
5896,94.9599879537
5897,102.685539211
5898,95.2933539745
5901,104.873417342
5903,112.068878349
5906,94.306785876
5908,112.068878349
5909,93.661182423
5910,111.648419411
5911,94.232003918
5912,111.648419411
5914,112.050436142
5919,112.068878349
5924,93.8840967316
5926,94.2440833172
5929,103.815329004
5930,94.4181677283
5932,95.2907262286
5933,112.10521774
5934,94.1661664449
5935,112.068878349
5936,94.1591342254
5937,112.075232237
5938,93.6711423182
5939,111.674777948
5942,111.648419411
5943,94.2322552577
5944,104.261368154
5946,112.068878349
5951,94.2160856987
5953,103.35146748
5954,94.1900796141
5957,103.381028337
5961,94.1924292239
5962,103.6671796
5964,77.723447733
5965,95.2836940091
5968,111.978255298
5969,93.8372120525
5974,94.2612191868
5975,112.060414351
5978,79.0560408902
5981,103.381028337
5982,94.8375538782
5983,111.63309352
5989,112.283906632
5991,94.1945468874
5992,103.372126749
5995,94.8227650208
5996,103.324474808
